variation_name,chunk_size,top_k,expand_context,top_k_docs,chunking_strategy,use_hybrid,hybrid_alpha,doc_retrieval,deductible_id,base_rate_id,factor_id,calculation,total_score,doc_retrieval_reason,deductible_id_reason,base_rate_id_reason,factor_id_reason,calculation_reason,answer_preview,execution_time,chunks_retrieved
chunk_1200_topk_5_window0_docs3_page,1200,5,0,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",81.26,20
chunk_2000_topk_5_window0_docs3_document,2000,5,0,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",77.63,20
chunk_2000_topk_5_window1_docs3_document,2000,5,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",76.13,53
chunk_2000_topk_5_window2_docs3_document,2000,5,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",77.89,76
chunk_1600_topk_3_window2_docs3_document,1600,3,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",73.59,53
chunk_800_topk_5_window2_docs3_page,800,5,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",81.23,90
chunk_2000_topk_3_window1_docs3_document,2000,3,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"I'll do my best to answer the question based on the provided information.

To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the ",77.37,34
chunk_400_topk_3_window2_docs3_page,400,3,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"Based on the provided information, I will attempt to calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neig",77.52,44
chunk_1600_topk_3_window1_docs3_page,1600,3,1,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",77.52,34
chunk_400_topk_5_window1_docs3_document,400,5,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to apply the following steps:

1",73.54,45
chunk_2000_topk_1_window2_docs3_page,2000,1,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",81.66,20
chunk_2000_topk_1_window2_docs3_document,2000,1,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",82.22,20
chunk_800_topk_5_window2_docs3_document,800,5,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",82.04,90
chunk_800_topk_5_window1_docs3_document,800,5,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",77.72,56
chunk_1600_topk_1_window2_docs3_page,1600,1,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"I'll do my best to answer the question based on the provided information.

To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the ",77.81,20
chunk_800_topk_5_window0_docs3_document,800,5,0,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",86.67,20
chunk_2000_topk_3_window1_docs3_page,2000,3,1,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"I'll do my best to answer the question based on the provided information.

To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the ",78.22,34
chunk_1200_topk_5_window1_docs3_document,1200,5,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",79.23,55
chunk_2000_topk_3_window2_docs3_page,2000,3,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",82.32,50
chunk_1600_topk_3_window2_docs3_page,1600,3,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",74.26,53
chunk_1600_topk_5_window1_docs3_document,1600,5,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",77.74,52
chunk_400_topk_3_window2_docs3_document,400,3,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"Based on the provided information, I will attempt to calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neig",78.11,44
chunk_1200_topk_5_window2_docs3_document,1200,5,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",84.23,86
chunk_1600_topk_1_window2_docs3_document,1600,1,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"I'll do my best to answer the question based on the provided information.

To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the ",78.7,20
chunk_2000_topk_3_window2_docs3_document,2000,3,2,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",81.33,50
